Iteration,Group,Sex,Age_Group,Permutation_Delta
8872,South Asian,Female,40-90,-0.0643826845037263
8873,South Asian,Female,40-90,0.08746878515221512
8874,South Asian,Female,40-90,0.4257267229276871
8875,South Asian,Female,40-90,-0.11616238565435166
8876,South Asian,Female,40-90,-0.07779094295809719
8877,South Asian,Female,40-90,0.0908938804516577
8878,South Asian,Female,40-90,0.2839046133635259
8879,South Asian,Female,40-90,-0.11212589849086507
8880,South Asian,Female,40-90,0.010240478594168767
8881,South Asian,Female,40-90,0.15115286276919848
8882,South Asian,Female,40-90,0.1889867641095888
8883,South Asian,Female,40-90,0.24261651331171885
8884,South Asian,Female,40-90,0.02685857754916876
8885,South Asian,Female,40-90,-0.31279424585987137
8886,South Asian,Female,40-90,0.1884712182210908
8887,South Asian,Female,40-90,-0.3855992359663958
8888,South Asian,Female,40-90,0.3704592006886904
8889,South Asian,Female,40-90,0.026000810826595444
8890,South Asian,Female,40-90,0.1503859046843843
8891,South Asian,Female,40-90,-0.04223556238107351
8892,South Asian,Female,40-90,-0.15304523568393869
8893,South Asian,Female,40-90,0.18947841623260864
8894,South Asian,Female,40-90,-0.11386303952352161
8895,South Asian,Female,40-90,0.10223289555863824
8896,South Asian,Female,40-90,-0.3123570572623864
8897,South Asian,Female,40-90,0.20052334551111173
8898,South Asian,Female,40-90,0.15980901206608378
8899,South Asian,Female,40-90,0.17661549570798663
8900,South Asian,Female,40-90,0.21508859084396592
8901,South Asian,Female,40-90,-0.14533856545563228
8902,South Asian,Female,40-90,-0.30642352212856894
8903,South Asian,Female,40-90,0.0839342864136956
8904,South Asian,Female,40-90,0.017148294704750544
8905,South Asian,Female,40-90,0.3243948891112822
8906,South Asian,Female,40-90,0.3414214319518676
8907,South Asian,Female,40-90,-0.0313937965788762
8908,South Asian,Female,40-90,0.1258216869697919
8909,South Asian,Female,40-90,-0.08440440738347998
8910,South Asian,Female,40-90,0.14493708680162465
8911,South Asian,Female,40-90,0.20841266452278928
8912,South Asian,Female,40-90,0.01571818831518712
8913,South Asian,Female,40-90,-0.12584018637122352
8914,South Asian,Female,40-90,-0.20641722943667506
8915,South Asian,Female,40-90,-0.0889237688799378
8916,South Asian,Female,40-90,0.2591858518071919
8917,South Asian,Female,40-90,0.30599989758029444
8918,South Asian,Female,40-90,-0.03862654685590039
8919,South Asian,Female,40-90,0.15182419954803317
8920,South Asian,Female,40-90,0.08838409131369263
8921,South Asian,Female,40-90,-0.20210742465872533
8922,South Asian,Female,40-90,-0.01941617023482145
8923,South Asian,Female,40-90,-0.06986249786588772
8924,South Asian,Female,40-90,0.05855589318019172
8925,South Asian,Female,40-90,0.2297650639471831
8926,South Asian,Female,40-90,0.17683186027031006
8927,South Asian,Female,40-90,0.028066598175723545
8928,South Asian,Female,40-90,0.15633907007651038
8929,South Asian,Female,40-90,0.1521336330677978
8930,South Asian,Female,40-90,-0.13285651455986658
8931,South Asian,Female,40-90,-0.02997882683589559
8932,South Asian,Female,40-90,0.4280781249797294
8933,South Asian,Female,40-90,-0.22815904692368205
8934,South Asian,Female,40-90,0.2990376332384703
8935,South Asian,Female,40-90,0.0873715940266111
8936,South Asian,Female,40-90,0.11131345258934644
8937,South Asian,Female,40-90,0.20087491900215815
8938,South Asian,Female,40-90,0.12123108019129836
8939,South Asian,Female,40-90,-0.00930696893723404
8940,South Asian,Female,40-90,-0.20020918344717886
8941,South Asian,Female,40-90,0.3117677162213526
8942,South Asian,Female,40-90,0.004494737796282955
8943,South Asian,Female,40-90,-0.13584385399682963
8944,South Asian,Female,40-90,-0.09527424099774473
8945,South Asian,Female,40-90,0.4810662577883731
8946,South Asian,Female,40-90,0.16197648488841843
8947,South Asian,Female,40-90,-0.02849899247719323
8948,South Asian,Female,40-90,-0.05986376581942654
8949,South Asian,Female,40-90,-0.11347592060920197
8950,South Asian,Female,40-90,0.16767477964214494
8951,South Asian,Female,40-90,0.033080893524393584
8952,South Asian,Female,40-90,0.3336482268837604
8953,South Asian,Female,40-90,0.1032270108437836
8954,South Asian,Female,40-90,-0.26130539764725524
8955,South Asian,Female,40-90,-0.0005595949070995587
8956,South Asian,Female,40-90,-0.14417502643706293
8957,South Asian,Female,40-90,0.3320671816415377
8958,South Asian,Female,40-90,-0.10304168551046766
8959,South Asian,Female,40-90,-0.08401118640390592
8960,South Asian,Female,40-90,0.2728321147908068
8961,South Asian,Female,40-90,-0.41543934017825057
8962,South Asian,Female,40-90,-0.06578759520154165
8963,South Asian,Female,40-90,0.12484847858135462
8964,South Asian,Female,40-90,-0.10614445380913962
8965,South Asian,Female,40-90,-0.35700941300651223
8966,South Asian,Female,40-90,0.039381281001165114
8967,South Asian,Female,40-90,0.36964506823532517
8968,South Asian,Female,40-90,0.14929547960688438
8969,South Asian,Female,40-90,0.11230366726611285
8970,South Asian,Female,40-90,0.042501334403116875
8971,South Asian,Female,40-90,0.43246898920969423
8972,South Asian,Female,40-90,0.034177851320159824
8973,South Asian,Female,40-90,0.12059104889860217
8974,South Asian,Female,40-90,0.20637133219110249
8975,South Asian,Female,40-90,-0.15069482366517262
8976,South Asian,Female,40-90,-0.19962327446636596
8977,South Asian,Female,40-90,-0.21399632304512917
8978,South Asian,Female,40-90,0.10740710307848733
8979,South Asian,Female,40-90,0.06713864900682776
8980,South Asian,Female,40-90,0.32225631892115514
8981,South Asian,Female,40-90,-0.44684949131856433
8982,South Asian,Female,40-90,0.15301120760288622
8983,South Asian,Female,40-90,-0.14432573561258533
8984,South Asian,Female,40-90,-0.18459038800725702
8985,South Asian,Female,40-90,-0.008894883962070832
8986,South Asian,Female,40-90,-0.2846119618513896
8987,South Asian,Female,40-90,-0.059063120892291376
8988,South Asian,Female,40-90,0.12171843894639123
8989,South Asian,Female,40-90,0.2850766840623602
8990,South Asian,Female,40-90,0.006428230725054718
8991,South Asian,Female,40-90,-0.19647910035156402
8992,South Asian,Female,40-90,-0.18847258268785128
8993,South Asian,Female,40-90,-0.19181542126840023
8994,South Asian,Female,40-90,-0.055689889426924655
8995,South Asian,Female,40-90,-0.2296486742383852
8996,South Asian,Female,40-90,-0.2560568979097573
8997,South Asian,Female,40-90,0.19662095607366892
8998,South Asian,Female,40-90,-0.1769154651936966
8999,South Asian,Female,40-90,-0.11970717364750838
9000,South Asian,Female,40-90,-0.34884524088697955
9001,South Asian,Female,40-90,0.4695102630075123
9002,South Asian,Female,40-90,0.09627186634108797
9003,South Asian,Female,40-90,0.07433153096909662
9004,South Asian,Female,40-90,0.06436941164691712
9005,South Asian,Female,40-90,-0.06571859275843339
9006,South Asian,Female,40-90,-0.1009619382981728
9007,South Asian,Female,40-90,-0.11257732546820698
9008,South Asian,Female,40-90,-0.13200173674757787
9009,South Asian,Female,40-90,0.1358656122195563
9010,South Asian,Female,40-90,0.056189985414487165
9011,South Asian,Female,40-90,-0.13824764516752808
9012,South Asian,Female,40-90,0.11865517626040578
9013,South Asian,Female,40-90,0.04957153150566951
9014,South Asian,Female,40-90,-0.2238143032490778
9015,South Asian,Female,40-90,-0.0700239816317958
9016,South Asian,Female,40-90,-0.11193238089916502
9017,South Asian,Female,40-90,-0.08974133829739772
9018,South Asian,Female,40-90,0.06319429453191727
9019,South Asian,Female,40-90,-0.09927083337313336
9020,South Asian,Female,40-90,0.30880373192153243
9021,South Asian,Female,40-90,0.08039390172544181
9022,South Asian,Female,40-90,-0.12745681423027122
9023,South Asian,Female,40-90,0.02582070776891232
9024,South Asian,Female,40-90,-0.18416345824834712
9025,South Asian,Female,40-90,-0.44295808002104975
9026,South Asian,Female,40-90,0.14359553372317135
9027,South Asian,Female,40-90,-0.37397495386647517
9028,South Asian,Female,40-90,0.069103651749709
9029,South Asian,Female,40-90,0.13805155024738225
9030,South Asian,Female,40-90,0.260281072208314
9031,South Asian,Female,40-90,-0.12083667024052991
9032,South Asian,Female,40-90,-0.05990551231581387
9033,South Asian,Female,40-90,0.19138713367918214
9034,South Asian,Female,40-90,0.1053525482249249
9035,South Asian,Female,40-90,-0.1057698967432743
9036,South Asian,Female,40-90,0.363600401321599
9037,South Asian,Female,40-90,0.023104507337254443
9038,South Asian,Female,40-90,0.021080440578482573
9039,South Asian,Female,40-90,-0.4107827500010224
9040,South Asian,Female,40-90,-0.056828632420339975
9041,South Asian,Female,40-90,0.030459829311944464
9042,South Asian,Female,40-90,0.11129657220796219
9043,South Asian,Female,40-90,0.11436852196293312
9044,South Asian,Female,40-90,-0.07734953539435363
9045,South Asian,Female,40-90,-0.0440194751887546
9046,South Asian,Female,40-90,-0.2521599269374488
9047,South Asian,Female,40-90,0.2689739386502974
9048,South Asian,Female,40-90,0.15385155283719687
9049,South Asian,Female,40-90,0.3251132942118753
9050,South Asian,Female,40-90,-0.2731849623230702
9051,South Asian,Female,40-90,-0.12522618261932905
9052,South Asian,Female,40-90,0.0017290212087686108
9053,South Asian,Female,40-90,0.14376181925286513
9054,South Asian,Female,40-90,0.01818580657030955
9055,South Asian,Female,40-90,0.184818766460924
9056,South Asian,Female,40-90,-0.17215960424670884
9057,South Asian,Female,40-90,0.2916905490683388
9058,South Asian,Female,40-90,0.1389612152220887
9059,South Asian,Female,40-90,0.11639925440131638
9060,South Asian,Female,40-90,-0.14148662793643663
9061,South Asian,Female,40-90,-0.06655662393532102
9062,South Asian,Female,40-90,0.09138571412027696
9063,South Asian,Female,40-90,-0.17988471341210444
9064,South Asian,Female,40-90,0.20539198597245356
9065,South Asian,Female,40-90,0.1495813602524212
9066,South Asian,Female,40-90,0.14834468413988455
9067,South Asian,Female,40-90,0.36762442231848036
9068,South Asian,Female,40-90,0.4309790351591958
9069,South Asian,Female,40-90,0.020342186171430576
9070,South Asian,Female,40-90,-0.024065815539808355
9071,South Asian,Female,40-90,-0.3224431375452128
9072,South Asian,Female,40-90,-0.14264691826112053
9073,South Asian,Female,40-90,-0.16219539570177632
9074,South Asian,Female,40-90,-0.36962564444905066
9075,South Asian,Female,40-90,0.08842154795479562
9076,South Asian,Female,40-90,-0.11397662662120656
9077,South Asian,Female,40-90,0.1117834518042109
9078,South Asian,Female,40-90,-0.0328219253067048
9079,South Asian,Female,40-90,-0.31418598993892255
9080,South Asian,Female,40-90,-0.1525179187454242
9081,South Asian,Female,40-90,0.01879367425613987
9082,South Asian,Female,40-90,-0.16623794636046085
9083,South Asian,Female,40-90,0.3145999220599611
9084,South Asian,Female,40-90,-0.10539702390664729
9085,South Asian,Female,40-90,0.17555543912719918
9086,South Asian,Female,40-90,0.1441651169645195
9087,South Asian,Female,40-90,-0.03647496102787384
9088,South Asian,Female,40-90,0.16670007265403264
9089,South Asian,Female,40-90,0.047528985744722085
9090,South Asian,Female,40-90,0.008187048442405143
9091,South Asian,Female,40-90,0.25935682518869685
9092,South Asian,Female,40-90,-0.06407275336706197
9093,South Asian,Female,40-90,-0.23442044264594486
9094,South Asian,Female,40-90,-0.0017022683847884856
9095,South Asian,Female,40-90,0.250079206504918
9096,South Asian,Female,40-90,-0.20969315407279066
9097,South Asian,Female,40-90,0.14680680096986354
9098,South Asian,Female,40-90,-0.17900913428754395
9099,South Asian,Female,40-90,-0.08533202243948734
9100,South Asian,Female,40-90,-0.11347757462917629
9101,South Asian,Female,40-90,-0.18430917703810845
9102,South Asian,Female,40-90,0.25639402197797034
9103,South Asian,Female,40-90,0.29242631326751845
9104,South Asian,Female,40-90,-0.37791393284506114
9105,South Asian,Female,40-90,0.24526327775449674
9106,South Asian,Female,40-90,0.0019829970479823267
9107,South Asian,Female,40-90,0.09166763718794657
9108,South Asian,Female,40-90,0.06546585845259267
9109,South Asian,Female,40-90,0.020985643069063364
9110,South Asian,Female,40-90,0.10339646465361252
9111,South Asian,Female,40-90,-0.024114508219688968
9112,South Asian,Female,40-90,-0.05494490572595856
9113,South Asian,Female,40-90,0.035716922994779576
9114,South Asian,Female,40-90,0.04805565257523936
9115,South Asian,Female,40-90,0.0791084616186235
9116,South Asian,Female,40-90,-0.19014834986615625
9117,South Asian,Female,40-90,-0.1075427701778664
9118,South Asian,Female,40-90,-0.25562547235798805
9119,South Asian,Female,40-90,-0.0376037714966464
9120,South Asian,Female,40-90,-0.046976819046927965
9121,South Asian,Female,40-90,0.05462761463023602
9122,South Asian,Female,40-90,-0.11187843493376626
9123,South Asian,Female,40-90,0.0813087916166979
9124,South Asian,Female,40-90,0.1283594433022457
9125,South Asian,Female,40-90,0.06853697376722323
9126,South Asian,Female,40-90,0.2651948853671593
9127,South Asian,Female,40-90,-0.01133320162467788
9128,South Asian,Female,40-90,0.052033663469806424
9129,South Asian,Female,40-90,-0.09848259234850465
9130,South Asian,Female,40-90,0.05269370330506984
9131,South Asian,Female,40-90,-0.3119452107703009
9132,South Asian,Female,40-90,-0.11093868972533638
9133,South Asian,Female,40-90,-0.14601510741760704
9134,South Asian,Female,40-90,0.021439021992270213
9135,South Asian,Female,40-90,-0.2732258279499886
9136,South Asian,Female,40-90,-0.10518474514491327
9137,South Asian,Female,40-90,-0.024053993613974978
9138,South Asian,Female,40-90,-0.19635699772777482
9139,South Asian,Female,40-90,-0.031464734757327584
9140,South Asian,Female,40-90,-0.08069117653303293
9141,South Asian,Female,40-90,-0.2945016496701416
9142,South Asian,Female,40-90,0.04420238704947277
9143,South Asian,Female,40-90,-0.21867748988700164
9144,South Asian,Female,40-90,0.04612309770538037
9145,South Asian,Female,40-90,-0.06569315025641176
9146,South Asian,Female,40-90,-0.2885526617218188
9147,South Asian,Female,40-90,-0.3409802238886446
9148,South Asian,Female,40-90,0.2590442634635113
9149,South Asian,Female,40-90,-0.301783286338801
9150,South Asian,Female,40-90,0.09373262220814649
9151,South Asian,Female,40-90,0.2688978374607962
9152,South Asian,Female,40-90,0.04743562059395767
9153,South Asian,Female,40-90,-0.21282542499065915
9154,South Asian,Female,40-90,-0.06250316948172108
9155,South Asian,Female,40-90,-0.19958956999966793
9156,South Asian,Female,40-90,0.0662468888475165
9157,South Asian,Female,40-90,0.17871908856885854
9158,South Asian,Female,40-90,0.17971931829281473
9159,South Asian,Female,40-90,-0.07062633645223437
9160,South Asian,Female,40-90,-0.37744353612589654
9161,South Asian,Female,40-90,0.10965683126862125
9162,South Asian,Female,40-90,0.008545266367404825
9163,South Asian,Female,40-90,-0.24721158314815517
9164,South Asian,Female,40-90,-0.39135079128365424
9165,South Asian,Female,40-90,-0.11153489522890414
9166,South Asian,Female,40-90,0.17836805868080363
9167,South Asian,Female,40-90,-0.3136940063280105
9168,South Asian,Female,40-90,0.13651386130787335
9169,South Asian,Female,40-90,-0.20588991905812026
9170,South Asian,Female,40-90,0.21266042099473426
9171,South Asian,Female,40-90,0.018753246096073983
9172,South Asian,Female,40-90,0.09413394092891059
9173,South Asian,Female,40-90,-0.16461670655652583
9174,South Asian,Female,40-90,0.08200490184436227
9175,South Asian,Female,40-90,-0.23515208303104096
9176,South Asian,Female,40-90,0.03139388936084009
9177,South Asian,Female,40-90,-0.28844175783056425
9178,South Asian,Female,40-90,-0.015394890611002854
9179,South Asian,Female,40-90,-0.003006369385954777
9180,South Asian,Female,40-90,0.2866015689514594
9181,South Asian,Female,40-90,0.2672855349149157
9182,South Asian,Female,40-90,-0.07456505446497852
9183,South Asian,Female,40-90,0.05845320368412921
9184,South Asian,Female,40-90,0.06719000639156292
9185,South Asian,Female,40-90,0.2396325838325324
9186,South Asian,Female,40-90,0.0416066145673355
9187,South Asian,Female,40-90,0.14530043605906995
9188,South Asian,Female,40-90,-0.34175730453100694
9189,South Asian,Female,40-90,0.01560611190837946
9190,South Asian,Female,40-90,-0.033896474010515654
9191,South Asian,Female,40-90,-0.273935002702022
9192,South Asian,Female,40-90,-0.20405551584036807
9193,South Asian,Female,40-90,0.302223561035726
9194,South Asian,Female,40-90,-0.12070938124342057
9195,South Asian,Female,40-90,-0.15905318569071047
